id_transaksi,id_pelanggan,id_produk,id_perusahaan,jumlah,total_harga,metode_pembayaran,tanggal_transaksi,status_transaksi
6594,201,149,29,10,125980,Kartu Kredit,2023-06-10 16:15:23,Selesai
6595,158,283,33,10,695740,Kartu Kredit,2023-12-24 00:51:44,Selesai
6596,1945,134,19,1,52183,Tunai,2023-06-11 12:44:02,Selesai
6597,428,269,10,7,91735,Debit,2023-04-15 19:52:19,Diproses
6598,1216,219,41,7,101661,Tunai,2023-03-08 10:29:44,Diproses
6599,642,44,13,5,63150,Kartu Kredit,2023-05-13 13:59:57,Diproses
6600,1479,22,43,5,169525,E-Wallet,2023-02-02 09:54:26,Selesai
6601,1700,286,27,1,97263,Tunai,2023-04-28 14:36:28,Batal
6602,108,43,7,6,523638,Kartu Kredit,2023-12-25 08:24:38,Selesai
6603,1450,58,14,10,338120,Debit,2023-08-26 09:14:08,Diproses
6604,833,30,36,3,36132,E-Wallet,2023-06-07 18:22:48,Diproses
6605,1599,98,1,5,65830,E-Wallet,2023-07-08 06:03:27,Diproses
6606,896,214,38,1,25115,Debit,2023-04-10 16:19:25,Diproses
6607,1726,171,2,7,174328,Kartu Kredit,2023-05-04 01:00:57,Batal
6608,717,5,27,5,93620,Kartu Kredit,2023-03-11 16:42:37,Batal
6609,821,134,19,1,52183,E-Wallet,2023-08-18 09:22:38,Batal
6610,1358,257,10,7,162260,Tunai,2023-10-31 01:29:09,Diproses
6611,1557,252,6,6,191388,Debit,2023-12-08 16:25:23,Selesai
6612,1513,266,40,3,71643,E-Wallet,2023-10-29 19:48:04,Batal
6613,224,60,40,5,418290,Transfer Bank,2023-08-05 17:38:13,Selesai
6614,784,29,9,6,540444,Transfer Bank,2023-01-09 04:18:18,Selesai
6615,1163,256,50,6,139104,Debit,2023-12-20 14:21:53,Batal
6616,87,286,27,3,291789,E-Wallet,2023-07-11 00:52:57,Diproses
6617,1124,196,30,6,81000,Tunai,2023-04-13 00:06:18,Batal
6618,1504,149,29,2,25196,Debit,2023-12-18 21:48:29,Batal
6619,1530,71,16,10,288020,Debit,2023-10-25 09:20:19,Selesai
6620,1534,208,22,8,279640,Tunai,2023-07-25 20:16:56,Diproses
6621,125,178,38,1,30709,Tunai,2023-05-08 12:58:01,Selesai
6622,466,225,6,9,693117,E-Wallet,2023-10-27 09:23:10,Selesai
6623,842,262,21,5,60245,Transfer Bank,2023-06-22 12:39:53,Selesai
6624,601,74,25,5,78905,Tunai,2023-06-09 14:36:59,Diproses
6625,1154,259,5,2,47838,Debit,2023-02-28 04:52:02,Selesai
6626,912,196,30,9,121500,Tunai,2023-06-20 13:04:02,Diproses
6627,22,23,43,7,136395,Transfer Bank,2023-01-31 05:13:55,Batal
6628,451,219,41,6,87138,Transfer Bank,2023-07-03 11:09:35,Selesai
6629,1376,116,46,10,346880,E-Wallet,2023-06-02 00:25:42,Batal
6630,1510,54,26,1,27266,Debit,2023-04-08 16:51:08,Selesai
6631,1773,236,41,2,154300,Debit,2023-01-15 15:56:11,Selesai
6632,1632,254,48,7,279832,Tunai,2023-02-01 04:42:34,Diproses
6633,1704,235,10,6,72528,Tunai,2023-10-03 21:01:25,Diproses
6634,1100,4,35,1,17290,E-Wallet,2023-12-21 09:57:03,Batal
6635,1134,129,19,3,107787,Transfer Bank,2023-04-21 06:35:27,Batal
6636,743,234,49,7,96432,Tunai,2023-07-25 15:03:23,Diproses
6637,877,248,3,8,411024,Tunai,2023-06-18 08:13:13,Batal
6638,1000,68,34,2,57502,Transfer Bank,2023-10-09 23:59:58,Selesai
6639,1636,91,50,9,580770,Kartu Kredit,2023-04-27 06:32:38,Diproses
6640,1770,61,16,5,412955,Kartu Kredit,2023-01-05 03:28:52,Diproses
6641,1213,78,20,2,52294,Debit,2023-03-03 12:46:14,Batal
6642,1950,91,50,6,387180,Transfer Bank,2023-07-08 11:06:25,Diproses
6643,455,101,38,7,184051,E-Wallet,2023-12-21 00:39:06,Batal
6644,1608,28,34,9,254646,Transfer Bank,2023-02-09 17:06:52,Selesai
6645,1407,24,5,6,171810,Transfer Bank,2023-08-15 19:15:00,Batal
6646,1656,147,34,8,230096,E-Wallet,2023-08-18 11:33:48,Diproses
6647,1736,274,44,9,101700,Tunai,2023-02-05 04:29:30,Selesai
6648,1375,85,14,6,80628,E-Wallet,2023-11-06 18:08:44,Selesai
6649,125,273,41,4,158688,E-Wallet,2023-02-07 07:07:31,Diproses
6650,30,287,19,9,522549,Tunai,2023-02-27 18:11:18,Batal
6651,1006,20,16,2,131488,E-Wallet,2023-12-06 19:32:27,Diproses
6652,345,25,7,7,388710,Kartu Kredit,2023-06-27 17:52:38,Selesai
6653,464,191,44,6,43548,Transfer Bank,2023-05-17 14:28:35,Diproses
6654,217,163,9,2,53486,E-Wallet,2023-06-20 03:29:43,Batal
6655,1543,40,40,7,614705,E-Wallet,2023-02-28 21:41:56,Diproses
6656,832,178,38,9,276381,E-Wallet,2023-12-25 17:25:59,Diproses
6657,395,198,35,1,23609,Kartu Kredit,2023-10-31 03:14:16,Batal
6658,499,193,48,9,312057,E-Wallet,2023-03-15 00:21:25,Selesai
6659,1658,32,33,10,276330,Kartu Kredit,2023-03-11 01:06:46,Batal
6660,1789,142,23,6,78156,Tunai,2023-11-09 15:49:01,Diproses
6661,1936,11,1,7,174776,Transfer Bank,2023-04-15 04:06:10,Selesai
6662,1255,225,6,9,693117,E-Wallet,2023-11-15 05:10:49,Selesai
6663,1685,287,19,8,464488,Tunai,2023-11-14 09:04:42,Diproses
6664,1874,103,40,5,28585,Tunai,2023-10-21 02:01:36,Selesai
6665,105,3,33,7,152068,E-Wallet,2023-05-06 06:58:23,Diproses
6666,600,264,33,5,82720,Kartu Kredit,2023-11-27 17:57:13,Diproses
6667,1547,289,29,4,97812,Tunai,2023-10-21 18:47:18,Selesai
6668,567,221,7,1,48706,Kartu Kredit,2023-09-30 11:02:22,Batal
6669,1714,213,5,1,33341,Transfer Bank,2023-08-25 14:20:42,Diproses
6670,1747,255,5,1,57754,E-Wallet,2023-04-18 03:45:27,Diproses
6671,1766,126,7,8,270544,Debit,2023-08-31 06:24:45,Selesai
6672,583,145,17,8,778536,Transfer Bank,2023-01-20 18:47:05,Diproses
6673,1701,162,25,9,491220,Kartu Kredit,2023-01-23 09:39:50,Batal
6674,963,8,7,3,81357,E-Wallet,2023-09-12 07:40:43,Diproses
6675,1182,13,25,3,53868,E-Wallet,2023-06-15 05:30:28,Batal
6676,755,59,11,4,71544,Tunai,2023-09-24 06:31:28,Selesai
6677,657,26,23,2,86514,Transfer Bank,2023-07-31 19:40:27,Batal
6678,1876,252,6,6,191388,Debit,2023-07-07 06:24:03,Selesai
6679,1850,278,20,9,263745,Tunai,2023-07-30 11:14:23,Batal
6680,369,249,21,5,136010,Tunai,2023-05-29 16:02:16,Selesai
6681,1046,85,14,9,120942,Debit,2023-11-01 11:56:30,Selesai
6682,911,84,30,6,200484,Debit,2023-03-28 20:59:43,Selesai
6683,27,190,5,3,262239,Transfer Bank,2023-05-21 02:13:57,Selesai
6684,655,190,5,1,87413,Tunai,2023-03-15 05:13:51,Batal
6685,322,130,45,8,574920,Tunai,2023-02-05 16:18:00,Batal
6686,1133,262,21,8,96392,Debit,2023-01-06 05:26:39,Diproses
6687,741,63,50,4,89732,Transfer Bank,2023-10-17 18:50:42,Diproses
6688,247,272,25,5,109860,Tunai,2023-07-19 04:24:22,Selesai
6689,735,48,17,5,29780,Tunai,2023-02-19 09:21:42,Selesai
6690,1983,2,15,8,698936,Debit,2023-09-03 10:12:13,Selesai
6691,563,192,1,2,101862,Debit,2023-06-16 03:34:38,Diproses
6692,1237,109,45,4,86396,Kartu Kredit,2023-07-03 15:01:10,Batal
6693,1434,75,22,7,157311,Transfer Bank,2023-08-11 01:02:56,Diproses
6694,544,230,10,4,345020,Transfer Bank,2023-06-30 18:28:30,Diproses
6695,416,22,43,10,339050,Kartu Kredit,2023-09-19 21:43:32,Batal
6696,365,105,22,10,188950,Tunai,2023-05-26 19:40:12,Selesai
6697,752,212,4,4,103132,E-Wallet,2023-11-12 00:55:06,Selesai
6698,899,42,27,3,26940,Debit,2023-11-19 02:55:18,Selesai
6699,417,245,9,4,52812,Transfer Bank,2023-11-25 06:56:11,Batal
6700,1261,45,15,3,137586,Debit,2023-07-27 20:26:47,Selesai
6701,1163,114,31,7,206591,E-Wallet,2023-08-13 16:57:57,Batal
6702,1782,98,1,7,92162,Debit,2023-03-22 14:37:14,Batal
6703,717,100,34,2,47892,Debit,2023-12-16 23:07:02,Diproses
6704,1984,162,25,10,545800,Debit,2023-05-25 19:03:06,Batal
6705,1131,61,16,6,495546,Tunai,2023-10-20 21:09:53,Diproses
6706,1196,164,7,2,20920,Debit,2023-05-29 03:35:50,Diproses
6707,477,56,20,9,438210,E-Wallet,2023-08-28 18:17:57,Diproses
6708,1186,246,32,7,151389,Kartu Kredit,2023-04-04 03:35:46,Diproses
6709,1556,24,5,3,85905,Kartu Kredit,2023-01-04 01:01:32,Batal
6710,319,108,29,4,145924,Kartu Kredit,2023-09-26 13:15:52,Diproses
6711,1076,123,27,2,159624,Transfer Bank,2023-05-31 03:14:07,Selesai
6712,1574,75,22,6,134838,Tunai,2023-08-26 03:02:23,Diproses
6713,1462,79,35,8,431528,Tunai,2023-04-11 09:26:50,Selesai
6714,50,159,23,4,94640,Transfer Bank,2023-12-23 02:11:28,Batal
6715,1903,195,21,7,478023,Transfer Bank,2023-04-28 18:08:42,Batal
6716,83,256,50,3,69552,E-Wallet,2023-01-17 15:09:07,Diproses
6717,329,238,20,6,537006,E-Wallet,2023-10-12 22:30:04,Diproses
6718,1242,215,3,7,115157,Kartu Kredit,2023-06-10 12:28:47,Diproses
6719,60,183,50,4,41900,E-Wallet,2023-03-17 03:50:57,Diproses
6720,119,285,45,9,674154,Kartu Kredit,2023-03-20 03:45:41,Selesai
6721,1809,23,43,10,194850,E-Wallet,2023-01-12 11:21:24,Selesai
6722,1247,298,3,9,277938,Kartu Kredit,2023-04-25 09:54:55,Batal
6723,1024,26,23,8,346056,Debit,2023-02-08 13:18:56,Diproses
6724,1419,203,44,3,19542,Tunai,2023-01-02 05:38:54,Diproses
6725,1039,212,4,4,103132,E-Wallet,2023-06-28 19:11:06,Diproses
6726,1914,90,43,9,466677,Tunai,2023-12-08 12:13:26,Batal
6727,1116,294,28,7,584521,Tunai,2023-01-06 08:21:39,Batal
6728,1588,205,42,9,130968,Transfer Bank,2023-01-25 13:57:27,Selesai
6729,997,25,7,5,277650,Kartu Kredit,2023-05-24 11:51:11,Selesai
6730,1115,137,21,7,39529,Debit,2023-07-15 13:42:36,Selesai
6731,865,280,33,2,85268,E-Wallet,2023-08-20 18:25:07,Selesai
6732,322,147,34,2,57524,Transfer Bank,2023-08-25 18:17:39,Batal
6733,1239,227,36,1,46973,Kartu Kredit,2023-02-17 21:20:38,Selesai
6734,1142,32,33,9,248697,Kartu Kredit,2023-04-13 16:25:19,Diproses
6735,1485,3,33,10,217240,Transfer Bank,2023-12-22 00:11:19,Batal
6736,1813,133,4,5,99380,Transfer Bank,2023-06-27 02:43:51,Diproses
6737,1175,23,43,5,97425,Transfer Bank,2023-04-06 19:15:29,Selesai
6738,523,214,38,6,150690,Transfer Bank,2023-05-27 11:15:42,Diproses
6739,938,70,29,7,164514,Tunai,2023-03-12 23:48:02,Selesai
6740,444,36,10,9,766026,Tunai,2023-06-14 00:39:09,Diproses
6741,866,213,5,5,166705,Tunai,2023-05-05 08:15:38,Diproses
6742,1241,296,16,8,349936,Debit,2023-03-28 10:30:25,Diproses
6743,50,272,25,8,175776,Transfer Bank,2023-01-04 08:17:25,Diproses
6744,434,228,49,9,874404,Kartu Kredit,2023-12-25 04:53:22,Diproses
6745,1590,172,23,4,57468,E-Wallet,2023-02-11 12:31:24,Selesai
6746,857,270,46,9,121707,E-Wallet,2023-01-09 23:32:08,Batal
6747,1834,42,27,6,53880,Debit,2023-07-08 23:32:42,Diproses
6748,1947,51,28,4,171120,E-Wallet,2023-03-19 18:48:20,Diproses
6749,160,146,33,3,67191,Tunai,2023-11-23 12:11:06,Batal
6750,1370,174,40,7,383530,Kartu Kredit,2023-04-15 21:31:10,Batal
6751,1217,142,23,5,65130,Kartu Kredit,2023-03-18 06:31:05,Selesai
6752,1018,279,9,3,204426,E-Wallet,2023-03-29 18:46:08,Diproses
6753,1654,20,16,6,394464,Transfer Bank,2023-07-05 11:29:12,Batal
6754,891,70,29,1,23502,Transfer Bank,2023-04-30 23:13:47,Selesai
6755,1888,226,9,9,565038,Debit,2023-10-05 16:07:18,Batal
6756,519,7,4,2,92472,Debit,2023-06-21 17:46:11,Batal
6757,603,209,9,7,174741,Kartu Kredit,2023-02-15 09:04:00,Diproses
6758,1259,249,21,9,244818,Debit,2023-11-24 04:39:46,Batal
6759,703,65,10,6,480348,Debit,2023-09-15 20:49:21,Batal
6760,307,135,45,6,105072,Transfer Bank,2023-11-03 03:00:26,Batal
6761,824,233,45,3,78711,Transfer Bank,2023-03-11 09:11:26,Diproses
6762,1244,29,9,8,720592,Kartu Kredit,2023-02-22 12:48:54,Diproses
6763,861,242,19,10,258080,Debit,2023-01-17 23:02:48,Batal
6764,1365,13,25,2,35912,Debit,2023-10-28 09:41:44,Batal
6765,214,117,36,9,606672,Kartu Kredit,2023-06-20 05:11:13,Diproses
6766,1893,120,17,9,755910,E-Wallet,2023-09-18 13:25:27,Diproses
6767,1077,112,20,4,83436,Transfer Bank,2023-02-22 09:54:19,Selesai
6768,1709,275,39,10,70380,Transfer Bank,2023-06-01 13:38:42,Selesai
6769,318,184,40,5,332710,E-Wallet,2023-09-10 02:49:41,Diproses
6770,1515,216,4,3,68364,Transfer Bank,2023-06-10 02:43:35,Batal
6771,178,31,46,4,287500,Debit,2023-06-05 21:43:49,Batal
6772,1019,138,44,9,899658,Tunai,2023-08-06 07:28:48,Batal
6773,412,252,6,2,63796,Debit,2023-11-20 06:50:14,Diproses
6774,330,211,16,3,16185,E-Wallet,2023-04-01 00:40:02,Diproses
6775,749,3,33,7,152068,Tunai,2023-01-21 07:21:03,Diproses
6776,159,77,37,7,71239,E-Wallet,2023-12-01 16:19:15,Batal
6777,1752,200,10,1,85032,Transfer Bank,2023-11-07 10:43:52,Batal
6778,155,146,33,10,223970,Tunai,2023-08-09 00:46:57,Selesai
6779,14,25,7,10,555300,Tunai,2023-06-16 20:59:49,Batal
6780,729,166,22,5,147475,Debit,2023-05-01 18:33:39,Diproses
6781,510,20,16,1,65744,Tunai,2023-07-04 07:18:59,Diproses
6782,1781,138,44,7,699734,Kartu Kredit,2023-09-12 04:36:44,Diproses
6783,1781,252,6,5,159490,Kartu Kredit,2023-11-09 09:29:59,Selesai
6784,1867,162,25,3,163740,Kartu Kredit,2023-05-12 23:51:46,Diproses
6785,1382,282,10,10,261110,Transfer Bank,2023-12-29 16:54:36,Batal
6786,1406,102,18,1,77543,E-Wallet,2023-10-28 11:40:45,Selesai
6787,324,56,20,7,340830,E-Wallet,2023-05-26 01:25:29,Batal
6788,1167,55,25,1,15152,E-Wallet,2023-01-23 23:01:08,Diproses
6789,1090,207,36,2,166350,Tunai,2023-11-13 00:50:06,Batal
6790,191,110,31,5,78190,Tunai,2023-09-06 06:59:25,Selesai
6791,733,18,11,1,86621,E-Wallet,2023-04-15 18:06:27,Selesai
6792,303,235,10,7,84616,Debit,2023-04-06 05:25:25,Batal
6793,1705,295,2,5,228405,E-Wallet,2023-05-12 10:24:38,Selesai
6794,1880,221,7,6,292236,Tunai,2023-11-26 02:01:54,Batal
6795,1994,99,41,5,245970,E-Wallet,2023-12-12 03:53:07,Batal
6796,1377,135,45,2,35024,Tunai,2023-06-09 17:07:43,Selesai
6797,322,261,42,6,159636,Transfer Bank,2023-12-07 16:15:04,Batal
6798,394,282,10,9,234999,E-Wallet,2023-05-14 08:21:49,Batal
6799,1228,288,31,8,175664,Debit,2023-08-07 22:48:38,Diproses
6800,384,31,46,5,359375,Tunai,2023-09-19 09:47:59,Batal
6801,1806,166,22,3,88485,Transfer Bank,2023-10-14 12:22:38,Selesai
6802,1563,117,36,1,67408,Tunai,2023-06-05 02:21:47,Batal
6803,1493,119,31,1,9609,Kartu Kredit,2023-09-01 13:43:30,Selesai
6804,1236,254,48,8,319808,Debit,2023-04-25 12:46:55,Diproses
6805,1587,148,4,4,74920,Kartu Kredit,2023-10-29 06:06:18,Diproses
6806,1998,75,22,10,224730,Debit,2023-05-15 00:06:28,Diproses
6807,936,269,10,7,91735,E-Wallet,2023-09-27 05:21:24,Diproses
6808,1499,145,17,1,97317,Debit,2023-11-29 17:39:34,Batal
6809,1932,233,45,3,78711,Debit,2023-09-05 02:39:21,Diproses
6810,1566,202,29,5,434955,Transfer Bank,2023-07-06 17:37:42,Selesai
6811,1612,262,21,4,48196,Debit,2023-02-09 21:55:39,Diproses
6812,1629,6,23,7,168077,E-Wallet,2023-09-01 19:41:51,Diproses
6813,1783,39,43,1,24503,Tunai,2023-08-20 15:11:31,Diproses
6814,906,287,19,5,290305,Debit,2023-03-09 11:23:14,Diproses
6815,1041,85,14,10,134380,Transfer Bank,2023-04-07 04:05:00,Selesai
6816,777,133,4,3,59628,Tunai,2023-02-19 23:21:13,Diproses
6817,260,217,32,6,545604,Transfer Bank,2023-05-16 09:41:13,Diproses
6818,963,26,23,3,129771,Debit,2023-07-20 06:50:27,Diproses
6819,147,1,15,6,442236,Debit,2023-07-02 08:43:56,Diproses
6820,1174,291,9,2,135412,Debit,2023-10-25 21:08:06,Diproses
6821,1523,134,19,4,208732,Debit,2023-09-21 12:30:48,Batal
6822,1828,194,7,6,64506,Tunai,2023-09-10 16:33:20,Selesai
6823,1579,115,19,5,47430,Kartu Kredit,2023-12-23 22:51:58,Batal
6824,564,29,9,8,720592,Tunai,2023-07-19 15:52:31,Selesai
6825,849,111,36,2,45142,Kartu Kredit,2023-08-18 11:47:05,Batal
6826,1250,150,39,4,151872,Debit,2023-12-29 07:47:20,Batal
6827,1106,138,44,6,599772,Transfer Bank,2023-01-08 23:32:16,Diproses
6828,968,108,29,2,72962,Kartu Kredit,2023-07-23 03:09:08,Selesai
6829,151,52,43,2,43170,Kartu Kredit,2023-06-02 19:13:03,Batal
6830,1306,78,20,2,52294,Transfer Bank,2023-01-31 13:48:09,Batal
6831,525,135,45,8,140096,Transfer Bank,2023-07-16 04:59:36,Diproses
6832,446,238,20,8,716008,Tunai,2023-07-09 08:41:47,Selesai
6833,758,15,36,8,216728,Tunai,2023-08-30 10:48:48,Batal
6834,1940,11,1,7,174776,Kartu Kredit,2023-05-30 10:52:31,Diproses
6835,446,95,16,8,210056,E-Wallet,2023-03-11 15:14:49,Batal
6836,1462,104,12,3,125802,E-Wallet,2023-05-10 23:43:31,Batal
6837,314,2,15,8,698936,Transfer Bank,2023-07-23 23:55:33,Selesai
6838,523,252,6,1,31898,E-Wallet,2023-07-19 09:27:34,Diproses
6839,1621,124,29,8,212032,Transfer Bank,2023-12-26 01:59:16,Diproses
6840,1022,254,48,6,239856,Kartu Kredit,2023-09-29 23:54:38,Diproses
6841,391,223,7,4,77504,E-Wallet,2023-08-08 16:49:17,Selesai
6842,1661,266,40,5,119405,Debit,2023-04-18 14:51:32,Batal
6843,221,280,33,4,170536,Transfer Bank,2023-12-22 03:34:32,Batal
6844,927,292,36,3,106968,Transfer Bank,2023-03-06 07:18:11,Batal
6845,1656,76,27,10,871060,Tunai,2023-02-09 01:44:30,Batal
6846,1646,181,19,2,36468,Debit,2023-08-23 06:57:08,Diproses
6847,1183,161,27,3,70854,E-Wallet,2023-12-27 14:25:08,Batal
6848,915,279,9,8,545136,Tunai,2023-05-21 05:51:24,Diproses
6849,679,115,19,4,37944,Kartu Kredit,2023-01-28 10:45:26,Diproses
6850,914,294,28,4,334012,Tunai,2023-11-04 23:05:54,Diproses
6851,437,153,19,8,123096,Debit,2023-12-15 06:15:23,Batal
6852,1802,33,6,10,61020,E-Wallet,2023-10-19 01:17:17,Selesai
6853,1760,238,20,7,626507,Debit,2023-09-02 20:11:56,Selesai
6854,292,58,14,1,33812,Tunai,2023-11-02 05:04:46,Selesai
6855,352,256,50,9,208656,E-Wallet,2023-04-30 11:53:53,Diproses
6856,1251,289,29,6,146718,Transfer Bank,2023-09-18 07:53:01,Batal
6857,116,3,33,6,130344,Tunai,2023-09-05 04:36:20,Selesai
6858,1930,167,44,4,154496,Transfer Bank,2023-12-15 13:04:21,Diproses
6859,110,216,4,4,91152,Tunai,2023-08-27 11:30:52,Diproses
6860,6,170,7,4,59964,E-Wallet,2023-11-21 03:49:39,Batal
6861,1225,107,36,3,88131,Transfer Bank,2023-07-01 14:56:42,Diproses
6862,1179,86,18,8,206984,Debit,2023-09-20 08:19:55,Batal
6863,1587,96,8,3,123744,E-Wallet,2023-12-20 17:31:54,Diproses
6864,1386,244,1,6,171798,Kartu Kredit,2023-02-04 12:07:25,Selesai
6865,1530,179,20,3,106800,Debit,2023-10-23 00:28:38,Selesai
6866,1104,252,6,3,95694,Tunai,2023-06-22 14:47:18,Batal
6867,914,99,41,2,98388,Debit,2023-12-01 10:10:36,Diproses
6868,614,129,19,10,359290,Debit,2023-11-11 06:24:19,Selesai
6869,1216,290,34,7,584640,Debit,2023-05-03 13:21:43,Diproses
6870,1177,197,3,3,40452,Debit,2023-09-17 20:45:36,Selesai
6871,1133,143,11,1,30810,Transfer Bank,2023-12-29 00:38:42,Diproses
6872,1698,73,21,8,179632,E-Wallet,2023-09-16 04:41:43,Selesai
6873,1729,182,44,8,279880,Kartu Kredit,2023-09-16 13:22:05,Diproses
6874,848,271,29,6,256506,Tunai,2023-09-09 07:00:22,Batal
6875,121,165,27,2,104508,Transfer Bank,2023-03-02 14:32:11,Batal
6876,182,61,16,1,82591,Kartu Kredit,2023-02-04 19:34:16,Diproses
6877,1089,223,7,8,155008,Kartu Kredit,2023-01-08 08:32:44,Batal
6878,728,297,21,2,49570,Debit,2023-04-18 21:29:52,Diproses
6879,765,213,5,7,233387,Tunai,2023-08-29 11:44:26,Batal
6880,1651,207,36,8,665400,E-Wallet,2023-11-06 05:07:42,Selesai
6881,1984,48,17,6,35736,Tunai,2023-10-06 05:08:51,Batal
6882,481,140,31,1,37482,Tunai,2023-01-01 09:24:11,Selesai
6883,804,191,44,6,43548,E-Wallet,2023-05-27 23:47:00,Diproses
6884,623,237,25,6,121362,E-Wallet,2023-11-24 20:06:57,Diproses
6885,1733,203,44,6,39084,E-Wallet,2023-12-09 16:36:40,Selesai
6886,1486,72,29,10,108620,E-Wallet,2023-07-06 07:04:26,Batal
6887,172,31,46,6,431250,Tunai,2023-06-18 05:54:32,Diproses
6888,665,11,1,3,74904,Kartu Kredit,2023-04-05 15:06:06,Selesai
6889,1254,153,19,7,107709,Kartu Kredit,2023-02-15 13:07:13,Batal
6890,1440,249,21,1,27202,E-Wallet,2023-11-22 09:23:43,Selesai
6891,1716,193,48,6,208038,Kartu Kredit,2023-11-27 00:22:38,Batal
6892,451,7,4,6,277416,Kartu Kredit,2023-10-29 09:07:05,Batal
6893,338,279,9,10,681420,Tunai,2023-07-10 14:02:11,Diproses
6894,1082,36,10,7,595798,Kartu Kredit,2023-08-13 18:37:57,Selesai
6895,128,295,2,7,319767,Tunai,2023-05-17 13:18:24,Selesai
6896,981,58,14,1,33812,E-Wallet,2023-06-04 14:22:01,Selesai
6897,814,28,34,4,113176,E-Wallet,2023-11-26 02:00:26,Batal
6898,119,170,7,10,149910,Tunai,2023-04-15 13:04:19,Selesai
6899,245,236,41,10,771500,E-Wallet,2023-06-22 01:39:58,Diproses
6900,883,104,12,2,83868,Transfer Bank,2023-08-12 09:46:22,Batal
6901,845,227,36,1,46973,Transfer Bank,2023-12-28 05:01:48,Diproses
6902,794,25,7,9,499770,E-Wallet,2023-04-16 07:15:19,Diproses
6903,861,36,10,3,255342,Kartu Kredit,2023-08-23 23:48:45,Diproses
6904,449,10,5,9,130977,E-Wallet,2023-07-30 03:00:14,Diproses
6905,637,241,18,8,328528,Transfer Bank,2023-07-29 09:19:19,Diproses
6906,1857,259,5,3,71757,Debit,2023-10-30 00:32:21,Selesai
6907,933,179,20,10,356000,E-Wallet,2023-07-26 05:32:58,Diproses
6908,803,276,10,7,204344,Kartu Kredit,2023-06-23 14:15:48,Batal
6909,1886,258,12,3,235257,Kartu Kredit,2023-01-05 17:48:25,Selesai
6910,1168,226,9,2,125564,Debit,2023-04-10 22:36:54,Batal
6911,1668,171,2,10,249040,Debit,2023-01-07 04:42:52,Selesai
6912,1664,100,34,4,95784,E-Wallet,2023-06-25 15:59:58,Selesai
6913,1489,45,15,2,91724,Debit,2023-05-29 07:10:28,Batal
6914,1567,268,42,2,40250,Debit,2023-01-07 21:33:59,Diproses
6915,327,274,44,3,33900,Debit,2023-10-20 04:18:22,Batal
6916,632,61,16,4,330364,E-Wallet,2023-01-31 23:07:41,Batal
6917,1623,167,44,1,38624,Transfer Bank,2023-04-19 04:19:12,Diproses
6918,1311,86,18,4,103492,Tunai,2023-05-26 03:08:17,Diproses
6919,837,121,32,8,189240,Transfer Bank,2023-02-03 07:38:42,Selesai
6920,242,33,6,6,36612,Tunai,2023-07-19 02:18:48,Diproses
6921,153,124,29,7,185528,Transfer Bank,2023-11-08 23:34:12,Selesai
6922,54,142,23,8,104208,Transfer Bank,2023-01-19 16:52:26,Batal
6923,886,157,18,5,115755,Transfer Bank,2023-04-12 15:24:06,Selesai
6924,1577,178,38,9,276381,Tunai,2023-05-08 14:51:43,Selesai
6925,1239,115,19,10,94860,Debit,2023-12-19 13:10:12,Selesai
6926,1013,287,19,10,580610,Tunai,2023-12-03 01:51:47,Diproses
6927,1282,38,24,10,102520,Kartu Kredit,2023-06-18 13:18:46,Diproses
6928,1222,28,34,1,28294,Transfer Bank,2023-07-14 09:18:14,Batal
6929,1961,26,23,7,302799,Transfer Bank,2023-01-29 04:49:08,Batal
6930,632,42,27,7,62860,E-Wallet,2023-12-05 07:07:04,Diproses
6931,797,50,8,2,65850,E-Wallet,2023-10-22 20:37:49,Batal
6932,1403,78,20,10,261470,Debit,2023-03-05 09:03:42,Selesai
6933,839,241,18,1,41066,Transfer Bank,2023-01-12 13:44:52,Batal
6934,1517,266,40,6,143286,Transfer Bank,2023-03-01 15:26:31,Batal
6935,1390,6,23,5,120055,Transfer Bank,2023-09-09 11:26:49,Batal
6936,993,166,22,8,235960,Kartu Kredit,2023-04-21 15:11:44,Selesai
6937,69,119,31,1,9609,Kartu Kredit,2023-02-02 10:23:46,Batal
6938,133,267,48,7,260897,Tunai,2023-06-23 17:21:19,Batal
6939,1208,286,27,10,972630,E-Wallet,2023-03-11 03:45:48,Selesai
6940,1406,159,23,10,236600,Debit,2023-09-04 02:12:40,Batal
6941,859,136,29,2,180096,Transfer Bank,2023-04-16 01:03:47,Diproses
6942,1977,178,38,9,276381,Kartu Kredit,2023-03-12 08:26:15,Batal
6943,155,294,28,1,83503,Tunai,2023-01-04 21:24:52,Selesai
6944,1764,207,36,4,332700,Kartu Kredit,2023-04-12 21:20:55,Diproses
6945,1711,69,40,3,104751,E-Wallet,2023-12-24 00:54:33,Batal
6946,1429,243,3,1,39533,Transfer Bank,2023-05-08 03:20:43,Diproses
6947,627,85,14,7,94066,Transfer Bank,2023-03-08 21:59:02,Selesai
6948,1264,185,42,6,148290,Debit,2023-03-19 02:13:03,Diproses
6949,570,132,15,9,230994,Kartu Kredit,2023-02-05 11:56:27,Selesai
6950,1071,3,33,2,43448,Tunai,2023-05-02 16:37:45,Diproses
6951,1757,174,40,8,438320,E-Wallet,2023-08-22 19:14:12,Batal
6952,1595,52,43,6,129510,Tunai,2023-03-23 20:03:45,Diproses
